GENE,NCBI GeneID
Gatad2b,229542
Gatb,229487
Gatc,384281
Gatd1,213350
Gatd3a,28295
Gatm,67092
Gba,0
Gba2,230101
Gbe1,74185
Gbf1,107338
Gbgt1,227671
Gbp2,14469
Gbp2b,14468
Gbp3,55932
Gbp4,17472
Gbp8,76074
Gbp9,236573
Gbx2,14472
Gca,227960
Gcat,26912
Gcc1,74375
Gcc2,70297
Gcdh,270076
Gcfc2,330361
Gch1,14528
Gchfr,320415
Gck,103988
Gclc,14629
Gclm,14630
Gcm1,14531
Gcn1,231659
Gcnt1,14537
Gcnt2,14538
Gcsh,68133
Gdap10,100504486
Gdap1l1,228858
Gdap2,14547
Gde1,56209
Gdf10,14560
Gdf11,14561
Gdf15,23886
Gdf2,12165
Gdf3,14562
Gdf6,242316
Gdf7,238057
Gdi1,14567
Gdi2,14569
Gdpd1,66569
Gdpd3,68616
Gdpd5,233552
Gdpgp1,269952
Gem,14579
Gemin2,66603
Gemin4,276919
Gemin5,216766
Gemin6,67242
Gemin7,69731
Gemin8,237221
Gen1,209334
Get1,71446
Get3,56495
Get4,67604
Gfer,11692
Gfi1b,14582
Gfm1,28030
Gfm2,320806
Gfod1,328232
Gfod2,70575
Gfpt1,14583
Gfpt2,14584
Gfra1,14585
Gfra2,14586
Gfra3,14587
Gfra4,14588
Gfus,22122
Gga1,106039
Gga2,74105
Gga3,260302
Ggact,223267
Ggcx,56316
Ggh,14590
Ggn,243897
Ggnbp1,70772
Ggnbp2,217039
Ggnbp2os,102635561
Ggps1,14593
Ggt1,14598
Ggt7,207182
Ggta1,14594
Ghdc,80860
Ghitm,66092
Ghr,14600
Ghrl,58991
Gid4,66771
Gid8,76425
Gigyf1,57330
Gigyf2,227331
Gimap1,16205
Gimap4,107526
Gimap5,317757
Gimap6,231931
Gimap8,243374
Gimap9,317758
Gin1,252876
Ginm1,215751
Gins1,69270
Gins2,272551
Gins3,78833
Gins4,109145
Gipc1,67903
Gipc2,54120
Gipr,381853
Git1,216963
Git2,26431
Gja1,14609
Gja3,14611
Gja4,14612
Gja5,14613
Gja6,414089
Gjb1,14618
Gjb2,14619
Gjb3,14620
Gjb4,14621
Gjb5,14622
Gjc1,14615
Gjc2,118454
Gjc3,118446
Gjd3,353155
Gje1,76743
Gk,14933
Gk5,235533
Gkap1,56278
Gkn3,68888
Gla,11605
Glb1,12091
Glb1l,74577
Glb1l2,244757
Glcci1,170772
Glce,93683
Gldc,104174
Gle1,74412
Glg1,20340
Gli1,14632
Gli2,14633
Gli3,14634
Glipr1,73690
Glipr2,384009
Glis1,230587
Glis2,83396
Glis3,226075
Glmn,170823
Glmp,56700
Glo1,109801
Glod4,67201
Glod5,69824
Glp1r,14652
Glrb,14658
Glrp1,14659
Glrx,93692
Glrx2,69367
Glrx3,30926
Glrx5,73046
Gls,14660
Gls2,216456
Glt1d1,319804
Glt28d2,320302
Glt8d1,76485
Gltp,56356
Glud1,14661
Glul,14645
Glyctk,235582
Glyr1,74022
Gm10030,791282
Gm10033,378466
Gm10037,0
Gm10046,100043229
Gm10069,791299
Gm10130,0
Gm10190,791338
Gm10244,621427
Gm10336,328186
Gm10353,102640526
Gm10364,100151693
Gm10416,667213
Gm10451,0
Gm10499,69717
Gm10505,100038429
Gm10509,100310809
Gm10516,100038712
Gm10548,633395
Gm10575,100126795
Gm10638,666945
Gm10644,100126034
Gm10658,100038566
Gm10687,100038560
Gm1070,381785
Gm10767,0
Gm10785,100038392
Gm10789,100038709
Gm10791,100038614
Gm10845,100038734
Gm10863,100041655
Gm10865,100038602
Gm10874,100303731
Gm10910,100169871
Gm10941,100169878
Gm11110,100169874
Gm11127,0
Gm11149,100036537
Gm11423,100503272
Gm11478,100504632
Gm11487,0
Gm11517,629750
Gm11544,432591
Gm11545,217122
Gm11627,100040792
Gm11665,100415912
Gm11694,102634812
Gm11696,100036768
Gm11714,108167930
Gm11728,102636988
Gm11732,102637448
Gm11734,102638005
Gm11787,666513
Gm11832,102639547
Gm11837,100038514
Gm11944,100302648
Gm11992,626870
Gm12018,327872
Gm12022,102633911
Gm12070,654472
Gm12185,620913
Gm12238,100303747
Gm12248,0
Gm12258,108167848
Gm12295,327946
Gm12299,115487731
Gm12338,654359
Gm12522,100038453
Gm12551,101055843
Gm12569,0
Gm12592,791413
Gm12657,0
Gm12724,105244641
Gm12763,105242906
Gm12789,0
Gm12790,115489970
Gm128,229588
Gm12841,108168974
Gm12867,115489941
Gm12915,102634646
Gm12925,102633214
Gm12974,105247182
Gm12992,545681
Gm13029,102636673
Gm13056,100503810
Gm13112,102634887
Gm13199,791411
Gm13205,108168987
Gm13315,625342
Gm13351,108168725
Gm13375,433408
Gm13420,0
Gm13421,105244102
Gm13427,108168742
Gm13498,227885
Gm13522,108168754
Gm13547,433416
Gm13580,100039176
Gm13609,102636087
Gm13884,668733
Gm13889,620695
Gm14057,100043766
Gm14124,0
Gm14137,623781
Gm14139,0
Gm14167,102633071
Gm14204,100045469
Gm14207,100043609
Gm14261,105244370
Gm14267,383773
Gm14321,100048985
Gm14326,665211
Gm14327,0
Gm14379,100270707
Gm14403,433520
Gm14410,100043403
Gm14424,102634401
Gm14541,102636101
Gm14762,100041562
Gm14827,100503393
Gm14853,108168478
Gm14963,105246847
Gm14966,102634533
Gm15050,100504154
Gm15199,102636919
Gm15217,100041724
Gm15222,102638002
Gm15246,101055907
Gm15270,102638890
Gm15401,100038714
Gm15417,545539
Gm15421,100042049
Gm15441,100038464
Gm15446,100642166
Gm15455,433287
Gm15501,100040298
Gm15517,628854
Gm15545,100502630
Gm15559,100504049
Gm15614,102640951
Gm15694,101669761
Gm15706,100039495
Gm15728,102632031
Gm15760,100042948
Gm15787,100504007
Gm15798,115488632
Gm15860,115490136
Gm15908,101056149
Gm15910,100504616
Gm15912,115488138
Gm15939,102632938
Gm15972,100502834
Gm16008,100038526
Gm16015,115490183
Gm16016,115489687
Gm16023,100502734
Gm16062,100504104
Gm16070,102634913
Gm16104,102634174
Gm16124,102636154
Gm16136,105245924
Gm16159,102633315
Gm16174,102638408
Gm16222,102639053
Gm16254,115487379
Gm16279,102635200
Gm16386,100042679
Gm16617,100502764
Gm16618,100504291
Gm16685,102634900
Gm16702,100504601
Gm1673,0
Gm16740,100504029
Gm16845,100503652
Gm16853,330902
Gm16861,100503704
Gm16907,100504114
Gm16973,100503823
Gm16982,100036523
Gm17227,102639888
Gm17382,102638016
Gm17396,102635502
Gm17546,102634389
Gm17634,100504568
Gm17644,329096
Gm17753,654469
Gm17768,100045125
Gm17801,100272221
Gm19378,102640133
Gm19412,100502849
Gm1943,384864
Gm19557,100503104
Gm19589,100503197
Gm19605,102638940
Gm19619,100503265
Gm19705,100503460
Gm19710,100503469
Gm19757,100503536
Gm1976,100038746
Gm19765,102638993
Gm19774,102632739
Gm19784,100503582
Gm19897,100503790
Gm2011,100039027
Gm20139,100504265
Gm20172,100504323
Gm20187,100504347
Gm20257,100504501
Gm2027,100039062
Gm20300,100504586
Gm20324,100504637
Gm20337,100504661
Gm20346,102638888
Gm20362,100504701
Gm20544,102636262
Gm20554,328287
Gm20605,100316903
Gm20684,102641467
Gm20735,319574
Gm20752,624759
Gm20753,626049
Gm20764,636187
Gm2093,328489
Gm20939,100044193
Gm21011,100534279
Gm21057,100859962
Gm21283,100861869
Gm21297,102639700
Gm21319,0
Gm21814,436100
Gm21818,0
Gm2245,102632231
Gm2381,100039706
Gm24105,102632155
Gm24148,0
Gm24195,114483555
Gm2518,100039957
Gm25500,0
Gm26520,105244630
Gm266,212539
Gm26644,102639186
Gm26682,102637682
Gm26685,102635083
Gm26705,381967
Gm26710,102633244
Gm26760,105246020
Gm26788,108167617
Gm26808,102638769
Gm26839,102639404
Gm26876,102633634
Gm26885,102640282
Gm2694,0
Gm27011,115486886
Gm27204,102635951
Gm27239,102641244
Gm27252,102634962
Gm2832,100040545
Gm28364,108167628
Gm28453,545951
Gm28590,102638832
Gm28626,102635143
Gm28856,433347
Gm28867,102636140
Gm2921,105243194
Gm29443,102634559
Gm29508,102632488
Gm29514,102639375
Gm29593,102640042
Gm29669,102634473
Gm29681,545809
Gm29683,624549
Gm29797,101056205
Gm29801,101056225
Gm29804,101056232
Gm29932,102631645
Gm29968,102631696
Gm2a,14667
Gm30094,102631870
Gm30108,102631887
Gm30132,102631922
Gm30189,102632008
Gm30214,102632039
Gm30400,102632284
Gm30551,102632492
Gm30570,102632515
Gm30605,102632566
Gm3086,100040999
Gm30948,102633020
Gm30963,102633042
Gm31026,102633119
Gm31057,102633159
Gm31138,102633275
Gm3134,100041089
Gm3143,100041108
Gm31465,102633704
Gm31520,102633773
Gm31641,102633941
Gm31679,102633986
Gm31704,102634016
Gm31734,102634055
Gm32031,102634450
Gm32139,102634598
Gm32172,102634635
Gm3219,100041231
Gm32209,102634677
Gm32211,102634681
Gm32249,102634737
Gm32261,102634755
Gm32273,102634769
Gm32282,102634780
Gm32391,102634922
Gm32468,102635028
Gm32496,102635065
Gm32618,102635226
Gm32633,102635243
Gm32738,102635381
Gm32810,102635484
Gm32856,102635552
Gm32885,102635594
Gm33027,102635775
Gm33104,102635880
Gm3325,100041420
Gm33302,102636155
Gm33318,102636178
Gm33354,102636226
Gm3336,100502950
Gm33454,102636368
Gm33517,102636458
Gm33543,102636491
Gm33887,105244034
Gm33989,102637087
Gm3414,0
Gm34181,102637346
Gm34403,102637643
Gm34507,102637782
Gm34585,102637889
Gm34632,102637946
Gm34643,102637961
Gm34746,102638104
Gm34938,102638352
Gm34939,102638354
Gm35073,102638531
Gm35206,102638712
Gm35339,0
Gm35486,102639087
Gm35521,102639138
Gm35546,102639175
Gm35588,102639229
Gm35607,102639254
Gm35612,102639259
Gm35932,102639677
Gm35986,102639747
Gm36028,0
Gm36037,102639815
Gm3604,100041979
Gm36109,102639908
Gm36210,102640043
Gm36220,102640063
Gm36221,102640064
Gm36229,102640074
Gm3625,105245369
Gm36266,108169076
Gm36298,102640165
Gm364,0
Gm36445,115488122
Gm36457,102640387
Gm36470,0
Gm36595,102640560
Gm36608,102640578
Gm3667,100042100
Gm36712,102640710
Gm36738,102640742
Gm36766,102640782
Gm36768,102640784
Gm36809,102640835
Gm3704,100042166
Gm37065,105244010
Gm38250,108167550
Gm38396,626854
Gm38409,328436
Gm38426,100503676
Gm38499,102637572
Gm38500,102637719
Gm38509,102638436
Gm38538,102641157
Gm38872,105242735
Gm38882,105242750
Gm38958,105242869
Gm38999,105242927
Gm39213,105243239
Gm39468,105243583
Gm39529,105243712
Gm39653,0
Gm39794,105244126
Gm39874,105244227
Gm40035,105244426
Gm4013,100042757
Gm40617,105245123
Gm40733,105245255
Gm40962,105245515
Gm41062,105245634
Gm41077,105245650
Gm4123,100042951
Gm41600,105246296
Gm41609,105246306
Gm41611,105246309
Gm41717,105246427
Gm41754,105246469
Gm42031,105246807
Gm42064,105246843
Gm42067,105246846
Gm42151,105246959
Gm4221,100043089
Gm42262,69984
Gm42274,105247116
Gm4285,100043189
Gm43305,108168162
Gm4349,100043305
Gm43568,108168895
Gm4419,100043407
Gm4432,100043434
Gm4532,100043580
Gm4544,100043600
Gm45521,108168208
Gm45623,0
Gm45871,108168395
Gm45914,100049077
Gm45952,108167345
Gm45972,108167409
Gm46270,108167883
Gm46430,108168101
Gm46458,108168167
Gm46597,108168342
Gm46666,108168429
Gm46732,108168741
Gm46735,108168747
Gm46901,108169023
Gm4737,0
Gm4750,207318
Gm47708,102641383
Gm4779,102634296
Gm4791,215467
Gm4832,225058
Gm4847,226604
Gm4850,226957
Gm4884,233164
Gm4890,234479
Gm4925,237433
Gm4961,242914
Gm4971,244061
Gm4984,245347
Gm50340,115489003
Gm50341,115489035
Gm5039,0
Gm5069,277333
Gm5086,328314
Gm5088,328451
Gm5091,328747
Gm5099,329123
Gm51018,110008574
Gm5113,330503
Gm5114,330513
Gm5124,331392
Gm5126,331480
Gm51264,0
Gm51269,0
Gm51275,0
Gm51283,0
Gm5134,333669
Gm5141,380850
Gm51425,115486031
Gm5148,381438
Gm51627,115487094
Gm5165,102640673
Gm5176,382421
Gm5177,382450
Gm51802,115487453
Gm52329,115488897
Gm52429,0
Gm52456,115489151
Gm525,217071
Gm52513,115489455
Gm52520,115489464
Gm52687,115489916
Gm527,217648
Gm52877,115490372
Gm53,193022
Gm53055,117997401
Gm53058,118027462
Gm5431,432555
Gm5434,0
Gm5481,433003
Gm550,225852
Gm5512,433224
Gm5523,433273
Gm5532,433367
Gm5563,433945
Gm5570,434019
Gm5577,434064
Gm5592,434172
Gm5617,434402
Gm5643,434858
Gm5741,0
Gm5766,436332
Gm5771,0
Gm5779,544707
Gm5801,545056
Gm5817,115488784
Gm5859,545605
Gm5860,545641
Gm5914,546100
Gm5915,102635661
Gm6083,619355
Gm6093,619715
Gm6194,620966
Gm6225,633947
Gm6297,622208
Gm6402,623169
Gm6468,624049
Gm6498,624367
Gm6524,624710
Gm6525,624713
Gm6548,625054
Gm6566,625237
Gm6568,625253
Gm6570,625281
Gm6607,625603
Gm6623,625785
Gm6637,625931
Gm6653,626115
Gm6654,626175
Gm6712,100862203
Gm6756,627427
Gm6787,627782
Gm6803,0
Gm6815,627962
Gm6871,102642386
Gm6981,629557
Gm7008,629820
Gm7072,631624
Gm7160,635504
Gm7429,664969
Gm7444,665005
Gm7467,665055
Gm7628,115487215
Gm7694,665574
Gm7759,665725
Gm7762,665738
Gm7827,665858
Gm7889,666009
Gm7904,666043
Gm7931,100503799
Gm7932,666105
Gm7972,666190
Gm7977,666202
Gm8016,666272
Gm805,328136
Gm8096,666422
Gm8234,666680
Gm8273,666752
Gm8300,0
Gm8417,667006
Gm8580,667338
Gm8615,667410
Gm8624,667423
Gm867,333670
Gm8709,667572
Gm8801,667766
Gm8883,667931
Gm8909,0
Gm9,194854
Gm9054,668224
Gm9057,105247048
Gm9079,668272
Gm9199,668489
Gm9222,668525
Gm9564,672498
Gm9595,100861651
Gm9748,102633266
Gm9776,328309
Gm9805,100534296
Gm9828,105246056
Gm9833,0
Gm9895,100503337
Gm9917,100038755
Gm9922,102633345
Gm9958,791294
Gmcl1,23885
Gmds,218138
Gmeb1,56809
Gmfb,63985
Gmfg,63986
Gmip,78816
Gmnn,57441
Gmppa,69080
Gmppb,331026
Gmpr,66355
Gmpr2,105446
Gmps,229363
Gna11,14672
Gna12,14673
Gna13,14674
Gna14,14675
Gna15,14676
Gnai1,14677
Gnai2,14678
Gnai3,14679
Gnal,14680
Gnao1,14681
Gnaq,14682
Gnas,14683
Gnasas1,56802
Gnat2,14686
Gnaz,14687
Gnb1,14688
Gnb1l,13972
Gnb2,14693
Gnb3,14695
Gnb4,14696
Gnb5,14697
Gne,50798
Gng10,14700
Gng11,66066
Gng12,14701
Gng13,64337
Gng2,14702
Gng3,14704
Gng5,14707
Gng5-ps,100043507
Gng7,14708
Gng8,14709
Gngt2,14710
Gnl1,14670
Gnl2,230737
Gnl3,30877
Gnl3l,237107
Gnmt,14711
Gnpat,14712
Gnpda1,26384
Gnpda2,67980
Gnpnat1,54342
Gnptab,432486
Gnptg,214505
Gnrh1,14714
Gns,75612
Golga1,76899
Golga2,99412
Golga3,269682
Golga4,54214
Golga5,27277
Golga7,57437
Golgb1,224139
Golim4,73124
Golm1,105348
Golm2,319996
Golph3,66629
Golph3l,229593
Golt1b,66964
Gon7,100233175
Gopc,94221
Gorab,98376
Gorasp1,74498
Gorasp2,70231
Gosr1,53334
Gosr2,56494
Got1,14718
Got1l1,76615
Got2,14719
Gp1ba,14723
Gp5,14729
Gp9,54368
Gpa33,59290
Gpaa1,14731
Gpalpp1,67467
Gpam,14732
Gpank1,81845
Gpat2,215456
Gpat3,231510
Gpat4,102247
Gpatch1,67471
Gpatch11,53951
Gpatch2,67769
Gpatch2l,70373
Gpatch3,242691
Gpatch8,237943
Gpbar1,227289
Gpbp1,73274
Gpbp1l1,77110
Gpc1,14733
Gpc2,71951
Gpc3,14734
Gpc4,14735
Gpc6,23888
Gpcpd1,74182
Gpd1l,333433
Gpd2,14571
Gper1,76854
Gpha2,170458
Gphn,268566
Gpi1,14751
Gpihbp1,68453
Gpkow,209416
Gpld1,14756
Gpm6a,234267
Gpm6b,14758
Gpn1,74254
Gpn2,100210
Gpn3,68080
Gpnmb,93695
Gpr1,0
Gpr107,277463
Gpr108,78308
Gpr135,238252
Gpr137,107173
Gpr137b,83924
Gpr137b-ps,664862
Gpr137c,70713
Gpr146,80290
Gpr153,100129
Gpr155,68526
Gpr156,239845
Gpr157,269604
Gpr160,71862
Gpr161,240888
Gpr162,14788
Gpr173,70771
Gpr180,58245
Gpr182,11536
Gpr19,14760
Gpr20,239530
Gpr27,14761
Gpr35,64095
Gpr4,319197
Gpr50,14765
Gpr62,436090
Gpr63,81006
Gpr68,238377
Gpr85,64450
Gpr89,67549
Gprasp1,67298
Gprasp2,245607
Gprc5a,232431
Gprc5b,64297
Gprc5c,70355
Gprin1,26913
Gprin2,432839
Gps1,209318
Gps2,56310
Gpsm1,67839
Gpsm2,76123
Gpsm3,106512
Gpt,76282
Gpt2,108682
Gpx1,14775
Gpx2,14776
Gpx2-ps1,14777
Gpx3,14778
Gpx4,625249
Gpx7,67305
Gpx8,69590
Gramd1a,52857
Gramd1b,235283
Gramd1c,207798
Gramd2,0
Gramd3,0
Gramd4,223752
Grap,71520
Grap2,17444
Grasp,0
Grb10,14783
Grb14,50915
Grb2,14784
Grb7,14786
Grcc10,14790
Greb1,268527
Greb1l,381157
Grem2,23893
Grhl1,195733
Grhl2,252973
Grhl3,230824
Grhpr,76238
Gria2,14800
Gria3,53623
Gria4,14802
Grid1,14803
Grid2ip,170935
Grik3,14807
Grik4,110637
Grik5,14809
Grin1,14810
Grin2c,14813
Grin2d,14814
Grin3b,170483
Grina,66168
Grip1,74053
Grip2,243547
Gripap1,54645
Grk2,110355
Grk3,320129
Grk4,14772
Grk5,14773
Grk6,26385
Grm1,14816
Grm4,268934
Grm6,108072
Grm8,14823
Grn,14824
Grp,225642
Grpel1,17713
Grpel2,17714
Grrp1,0
Grsf1,231413
Grtp1,66790
Grwd1,101612
Gsap,212167
Gsc,14836
Gsdmd,69146
Gsdme,54722
Gse1,382034
Gsg1l,269994
Gsk3a,606496
Gsk3b,56637
Gskip,66787
Gsn,227753
Gspt1,14852
Gspt2,14853
Gsr,14782
Gss,14854
Gsta3,14859
Gsta4,14860
Gstcd,67553
Gstk1,76263
Gstm1,14862
Gstm2,14863
Gstm3,14864
Gstm4,14865
Gstm5,14866
Gstm6,14867
Gstm7,68312
Gsto1,14873
Gsto2,68214
Gstp1,14870
Gstp2,14869
Gstt1,14871
Gstt2,14872
Gstt3,103140
Gstz1,14874
Gt(ROSA)26Sor,14910
Gtdc1,227835
Gtf2a1,83602
Gtf2a2,235459
Gtf2b,229906
Gtf2e1,74197
Gtf2e2,68153
Gtf2f1,98053
Gtf2f2,68705
Gtf2h1,14884
Gtf2h2,23894
Gtf2h3,209357
Gtf2h4,14885
Gtf2h5,66467
Gtf2i,14886
Gtf2ird1,57080
Gtf2ird2,114674
Gtf3a,66596
Gtf3c1,233863
Gtf3c2,71752
Gtf3c3,98488
Gtf3c4,269252
Gtf3c5,70239
Gtf3c6,67371
Gtpbp10,207704
Gtpbp2,56055
Gtpbp3,70359
Gtpbp4,69237
Gtpbp6,107999
Gtpbp8,66067
Gtse1,29870
Gtsf1,74174
Gtsf1l,68236
Guca1a,14913
Gucd1,68778
Gucy1a1,60596
Gucy1a2,234889
Gucy1b1,54195
Gucy2e,14919
Guf1,231279
Guk1,14923
Gulo,268756
Gulp1,70676
Gusb,110006
Gxylt1,223827
Gxylt2,232313
Gyg,0
Gypa,14934
Gypc,71683
Gys1,14936
Gzf1,74533
Gzmm,16904
H13,14950
H19,14955
H1f0,14958
H1f1,80838
H1f10,243529
H1f2,50708
H1f3,14957
H2-Ab1,14961
H2-Bl,14963
H2-D1,14964
H2-DMa,14998
H2-DMb2,15000
H2-K1,14972
H2-K2,630499
H2-Ke6,0
H2-M3,14991
H2-M5,240095
H2-Oa,15001
H2-Q1,15006
H2-Q2,15013
H2-T-ps,667803
H2-T10,15024
H2-T22,15039
H2-T23,15040
H2-T24,15042
H2ac1,319163
H2ac10,319173
H2ac11,319167
H2ac12,319168
H2ac13,319191
H2ac4,319172
H2ac6,319164
H2ac7,319165
H2ac8,319166
H2af-ps2,667728
H2aj,232440
H2aw,0
H2az1,51788
H2az2,77605
H2bc11,319183
H2bc12,319184
H2bc13,319185
H2bc14,319186
H2bc4,68024
H2bu1-ps,0
H2bu2,0
H3c1,360198
H3c10,319152
H3c2,319150
H3c3,319148
H3c4,319149
H3c6,319151
H3c7,260423
H3c8,97908
H3f3a,15078
H3f3b,15081
H3f3c,625328
H4c11,319159
H4c12,319160
H4c8,69386
H4c9,319158
H6pd,100198
Habp4,56541
Hacd1,30963
Hacd2,70757
Hacd3,57874
Hacd4,66775
Hacl1,56794
Hadh,15107
Hadha,97212
Hadhb,231086
Hagh,14651
Haghl,68977
Haglr,102634678
Hal,15109
Halr1,102635415
Hand1,15110
Hand2,15111
Hand2os1,102636514
Hap1,15114
Hapln1,12950
Hapln3,67666
Hapln4,330790
Harbi1,241547
Hars,0
Hars2,70791
Has2,15117
Has2os,594843
Has3,15118
Haspin,14841
Hat1,107435
Haus1,225745
Haus3,231123
Haus4,219072
Haus5,71909
Haus6,230376
Haus7,73738
Haus8,76478
Hax1,23897
Hba-x,15126
Hbb-bh1,15132
Hbb-y,15135
Hbegf,15200
Hbp1,73389
Hccs,15159
Hcfc1,15161
Hcfc1r1,353502
Hcfc2,67933
Hck,15162
Hcls1,15163
Hcn1,15165
Hcn2,15166
Hcn3,15168
Hcn4,330953
Hcrtr1,230777
Hdac1,433759
Hdac10,170787
Hdac11,232232
Hdac2,15182
Hdac3,15183
Hdac4,208727
Hdac5,15184
Hdac6,15185
Hdac7,56233
Hdac8,70315
Hdac9,79221
Hdc,15186
Hddc2,69692
Hddc3,68695
Hdgf,15191
Hdgfl2,15193
Hdgfl3,29877
Hdhd2,76987
Hdhd3,72748
Hdhd5,214932
Hdlbp,110611
Hdnr,75996
Hdx,245596
Heatr1,217995
Heatr3,234549
Heatr5a,320487
Heatr5b,320473
Heatr6,217026
Hebp1,15199
Hebp2,56016
Heca,380629
Hectd1,207304
Hectd2,226098
Hectd3,76608
Hectd4,269700
Hecw2,329152
Heg1,77446
Helb,117599
Hells,15201
Helq,191578
Helz,78455
Helz2,229003
Hemgn,93966
Hemk1,69536
Heph,15203
Herc1,235439
Herc2,15204
Herc3,73998
Herc4,67345
Herpud1,64209
Herpud2,80517
Hes1,15205
Hes3,15207
Hes5,15208
Hes6,55927
Hes7,84653
Hesx1,15209
Hexa,15211
Hexim1,192231
Hexim2,71059
Hey1,15213
Hey2,15214
Heyl,56198
Hfe,15216
Hfm1,330149
Hgf,15234
Hgh1,59053
Hgs,15239
Hgsnat,52120
Hhat,226861
Hhatl,74770
Hhex,15242
Hhip,15245
Hhipl1,214305
Hibadh,58875
Hibch,227095
Hic1,15248
Hid1,217310
Hif1a,15251
Hif1an,319594
Hif3a,53417
Higd1a,56295
Higd2a,67044
Hikeshi,67669
Hilpda,69573
Hils1,0
Hint1,15254
Hint2,68917
Hint3,66847
Hip1,215114
Hip1r,29816
Hipk1,15257
Hipk2,15258
Hipk3,15259
Hipk4,233020
Hira,15260
Hirip3,233876
Hivep1,110521
Hivep2,15273
Hjv,69585
Hk1,15275
Hk2,15277
Hkdc1,216019
Hlcs,110948
Hlf,217082
Hltf,20585
Hlx,15284
Hmbox1,219150
Hmces,232210
Hmcn1,545370
Hmcn2,665700
Hmg20a,66867
Hmg20b,15353
Hmga1,15361
Hmga2,15364
Hmga2-ps1,15365
Hmgb1,15289
Hmgb1-rs17,628431
Hmgb2,97165
Hmgb3,15354
Hmgcl,15356
Hmgcll1,208982
Hmgcr,15357
Hmgcs1,208715
Hmgcs2,15360
Hmgn1,15312
Hmgn2,15331
Hmgn3,94353
Hmgn5,50887
Hmgxb3,106894
Hmgxb4,70823
Hmmr,15366
Hmox1,15368
Hmox2,15369
Hmx3,15373
Hnf1a,21405
Hnf1b,21410
Hnrnpa0,77134
Hnrnpa1,15382
Hnrnpa1l2-ps2,545091
Hnrnpa2b1,53379
Hnrnpa3,229279
Hnrnpab,15384
Hnrnpc,15381
Hnrnpd,11991
Hnrnpdl,50926
Hnrnpf,98758
Hnrnph1,59013
Hnrnph2,56258
Hnrnph3,432467
Hnrnpk,15387
Hnrnpl,15388
Hnrnpll,72692
Hnrnpm,76936
Hnrnpr,74326
Hnrnpu,51810
Hnrnpul1,232989
Hnrnpul2,68693
Hoga1,67432
Homer1,26556
Homer2,26557
Homer3,26558
Homez,239099
Hook1,77963
Hook2,170833
Hook3,320191
Hopx,74318
Hormad1,67981
Hormad2,75828
Hotairm1,105242658
Hotairm2,106007488
Hoxa1,15394
Hoxa2,15399
Hoxa3,15400
Hoxaas2,105242657
Hoxb1,15407
Hoxb2,103889
Hoxb3,15410
Hoxb3os,102632302
Hoxb4,15412
Hoxb5,15413
Hoxb6,15414
Hoxb7,15415
Hoxb9,15417
Hoxd1,15429
Hoxd3,15434
Hoxd4,15436
Hoxd8,15437
Hoxd9,15438
Hp1bp3,15441
Hpca,15444
Hpcal1,53602
Hpcal4,170638
Hpdl,242642
Hpf1,72612
Hpgd,15446
Hpgds,54486
Hpn,15451
Hprt,0
Hps1,192236
Hps3,12807
Hps4,192232
Hps5,246694
Hps6,20170
Hpse,15442
Hr,15460
Hras,15461
Hrc,15464
Hrct1,100039781
Hrob,217216
Hs1bp3,58240
Hs2st1,23908
Hs3st1,15476
Hs3st3a1,15478
Hs3st3b1,54710
Hs3st6,328779
Hs6st1,50785
Hs6st2,50786
Hsbp1,68196
Hsbp1l1,66255
Hscb,100900
Hsd11b2,15484
Hsd17b1,15485
Hsd17b10,15108
Hsd17b11,114664
Hsd17b12,56348
Hsd17b14,66065
Hsd17b4,15488
Hsd17b7,15490
Hsd3b6,15497
Hsd3b7,101502
Hsdl1,72552
Hsdl2,72479
Hsf1,15499
Hsf2,15500
Hsf2bp,74377
Hsf4,26386
Hsp90aa1,15519
Hsp90ab1,15516
Hsp90b1,22027
Hspa12a,73442
Hspa12b,72630
Hspa13,110920
Hspa14,50497
Hspa1a,193740
Hspa1b,15511
Hspa1l,15482
Hspa2,15512
Hspa4,15525
Hspa4l,18415
Hspa5,14828
Hspa8,15481
Hspa9,15526
Hspb1,15507
Hspb11,0
Hspb2,69253
Hspb3,56534
Hspb6,243912
Hspb7,29818
Hspb8,80888
Hspb9,75482
Hspbap1,66667
Hspbp1,66245
Hspd1,15510
Hspe1,15528
Hspg2,15530
Hsph1,15505
Htatip2,53415
Htatsf1,72459
Htr1d,15552
Htra1,56213
Htra2,64704
Htra3,78558
Htt,15194
Hunk,26559
Hus1,15574
Hus1b,210554
Huwe1,59026
Hvcn1,74096
Hyal1,15586
Hyal2,15587
Hyal3,109685
Hyi,68180
Hyls1,76832
I920046F24Rik,619325
Iah1,67732
Iars,0
Iars2,381314
Iba57,216792
Ibtk,108837
Ica1,15893
Icam1,15894
Icam2,15896
Icam4,78369
Icam5,15898
Ice1,218333
Ice2,93697
Icmt,57295
Icosl,50723
Id1,15901
Id2,15902
Id3,15903
Id4,15904
Ide,15925
Idh1,15926
Idh2,269951
Idh3a,67834
Idh3b,170718
Idh3g,15929
Idi1,319554
Idi1-ps1,102635781
Idnk,75731
Ido2,209176
Ids,15931
Idua,15932
Ier2,15936
Ier3,15937
Ier3ip1,66191
Ier5,15939
Ier5l,72500
Iffo1,320678
Iffo2,212632
Ifi27l2a,76933
Ifi30,65972
Ifi35,70110
Ifit2,15958
Ifitm1,68713
Ifitm10,320802
